face_present,no_of_face,face_x,face_y,face_w,face_h,left_eye_x,left_eye_y,right_eye_x,right_eye_y,nose_tip_x,nose_tip_y,mouth_x,mouth_y,face_conf,hand_count,left_hand_x,left_hand_y,right_hand_x,right_hand_y,hand_obj_interaction,head_pose,head_pitch,head_yaw,head_roll,phone_present,phone_loc_x,phone_loc_y,phone_conf,gaze_on_script,gaze_direction,gazePoint_x,gazePoint_y,pupil_left_x,pupil_left_y,pupil_right_x,pupil_right_y,label
1,1,214.0,199.0,221.0,221.0,291.92010283470154,267.9133039712906,389.947247505188,251.42368912696838,364.93541717529297,302.8542709350586,364.16498686137953,367.6444921995464,88.08147311210632,0,0,0,0,0,0,forward,0.09783804288936818,-0.3043383039567391,-0.13159718337165766,1,224,240,0.8008109331130981,0,top_left,339,259,288.8478469848633,267.850284576416,389.62713623046875,250.7504997253418,0
1,1,214.0,203.0,221.0,221.0,285.66206216812134,267.4309551715851,385.04676818847656,249.41488981246948,360.8986282348633,301.59647941589355,359.1649587530839,366.8834344964278,87.49988675117493,0,0,0,0,0,0,forward,0.07929800837677468,-0.3112079158349004,-0.14390119214979724,1,224,241,0.707577109336853,0,top_left,332,258,281.46331787109375,267.27738189697266,384.10621643066406,248.76062965393066,0
1,1,211.0,207.0,219.0,219.0,282.0793879032135,274.0414524078369,381.985878944397,251.4800351858139,359.1011047363281,309.6598434448242,359.3736467863384,371.4377644187526,85.71214079856873,0,0,0,0,0,0,forward,0.018378054144989782,-0.30545174727283175,-0.19989700995516732,1,218,240,0.7578080892562866,0,top_left,330,262,279.72472381591797,273.5387020111084,380.8903350830078,250.7387924194336,0
1,1,208.0,205.0,214.0,214.0,278.62244725227356,271.87901973724365,377.33320474624634,249.48682487010956,357.62733459472656,308.5906791687012,358.12726372166685,369.44600908379806,85.71088910102844,0,0,0,0,0,0,forward,0.010999289816184548,-0.3418588881502081,-0.2071150427659117,1,214,240,0.7691615223884583,0,top_left,326,259,274.91296005249023,271.51183319091797,377.61009979248047,248.23401260375977,0
1,1,204.0,209.0,227.0,227.0,277.3255753517151,276.4954125881195,375.31532287597656,254.60058689117432,354.95330810546875,310.5773735046387,357.646484375,376.0342748541581,83.20544362068176,0,0,0,0,0,0,left,0.07130586272420006,-0.36249283299691326,-0.19244731946007138,1,213,240,0.7655434012413025,0,top_left,324,265,273.8516311645508,276.4306926727295,375.2177963256836,253.86864852905273,0
1,1,202.0,205.0,230.0,230.0,276.8374264240265,273.73700201511383,378.34095001220703,251.44852995872498,356.6664505004883,306.38832092285156,357.74601384213094,374.4423459705554,81.96399211883545,0,0,0,0,0,0,forward,0.0768173855160551,-0.3446030516065877,-0.18584394123089545,1,218,240,0.798359215259552,0,top_left,325,262,273.56233978271484,273.75457763671875,377.5492477416992,250.94231414794922,0
1,1,202.0,209.0,233.0,233.0,280.09268522262573,277.219335436821,378.7773847579956,255.01827478408813,358.9916229248047,310.7087516784668,359.5896851389032,376.8621133503161,81.85153007507324,0,0,0,0,0,0,left,0.06952365250912242,-0.3539654360735239,-0.19028497921597426,1,219,240,0.7655371427536011,0,top_left,327,265,276.7043647766113,277.3546714782715,378.614013671875,254.46077156066895,0
1,1,207.0,205.0,227.0,227.0,283.4269404411316,274.7529798746109,381.6222023963928,254.95533764362335,359.9192810058594,309.693546295166,362.32369473105985,374.81205789666427,82.9781174659729,0,0,0,0,0,0,forward,0.08440236427286175,-0.3328919303153493,-0.17995049309254807,1,221,240,0.8297334909439087,0,top_left,330,264,280.7431526184082,274.5167999267578,381.17403411865234,254.37876319885254,0
1,1,210.0,204.0,230.0,230.0,288.10271859169006,275.20426869392395,386.8054437637329,255.29139876365662,365.16387939453125,310.38660049438477,364.4267574109529,375.1254167054829,81.42265677452087,0,0,0,0,0,0,forward,0.07379220678043574,-0.33979224444363115,-0.16172208961576717,1,226,239,0.7979040741920471,0,top_left,335,264,284.7585105895996,275.1049919128418,386.63719940185547,254.68628883361816,0
1,1,217.0,203.0,220.0,220.0,291.71043157577515,273.48818242549896,390.08739709854126,257.81121611595154,366.5454864501953,311.510066986084,365.2504649915193,373.07538082725125,89.53742384910583,0,0,0,0,0,0,forward,0.061711074812672254,-0.2831228466486702,-0.15317152919703797,1,225,239,0.8045844435691833,0,top_left,339,265,289.60257720947266,273.2597179412842,389.3709716796875,257.23329162597656,0
1,1,213.0,201.0,231.0,231.0,294.95256543159485,268.6863023042679,393.7323808670044,255.93858361244202,368.09539794921875,309.025354385376,364.7387976395456,374.5022347098903,85.20424962043762,0,0,0,0,0,0,forward,0.0754475061667994,-0.3089006902566205,-0.10753151526088948,1,225,239,0.8043330907821655,0,top_left,342,262,292.5200538635254,268.38041496276855,393.181640625,255.64716911315918,0
1,1,220.0,204.0,223.0,223.0,295.1862609386444,268.37646424770355,396.55202627182007,257.1475964784622,368.08837890625,306.8035411834717,362.1893029463919,373.61633551748173,88.29126954078674,0,0,0,0,0,0,forward,0.10079104431788649,-0.270692036605679,-0.07639440437551745,1,225,239,0.820589005947113,0,top_left,344,262,291.6984558105469,268.0964012145996,397.0487060546875,256.51962089538574,0
1,1,214.0,206.0,239.0,239.0,299.8284149169922,276.49720072746277,398.4620428085327,269.95465993881226,367.9742431640625,316.04238510131836,361.0090275814659,380.0396076001619,93.25498938560486,0,0,0,0,0,0,forward,0.13392814688722665,-0.2582448199005242,-0.034144058190801164,1,226,239,0.819092333316803,0,top_left,349,272,299.19319915771484,276.357027053833,398.9457015991211,269.5854091644287,0
1,1,215.0,216.0,240.0,240.0,300.52667140960693,289.075990319252,402.34665393829346,290.5919873714447,364.36840057373047,341.76733016967773,352.8607137579667,397.2999587811922,95.53601741790771,0,0,0,0,0,0,forward,0.017958596768927238,-0.2188958320666173,0.025825253410539466,1,234,240,0.7442154288291931,1,top_left,351,289,299.38740158081055,289.33350563049316,403.48136138916016,290.46839904785156,0
1,1,224.0,223.0,241.0,241.0,303.3253240585327,295.1740711927414,402.4693465232849,303.3653801679611,360.7478332519531,356.5187358856201,348.74968077007094,407.0901413967735,95.23618817329407,0,0,0,0,0,0,forward,-0.03366813928489344,-0.1468860392942878,0.0720430616290253,1,239,240,0.7808468341827393,1,None,352,299,301.92579650878906,295.2711524963379,402.98690032958984,302.94783210754395,0
1,1,231.0,227.0,228.0,228.0,309.68682646751404,294.3344682455063,410.6864309310913,306.8831652402878,368.6301803588867,358.15003395080566,352.7300232335141,407.52857509412263,94.02677416801453,0,0,0,0,0,0,forward,-0.05734261159742351,-0.1917949402108387,0.10650869061246603,1,255,239,0.6601946949958801,1,None,360,300,308.5374450683594,294.24559020996094,412.2072219848633,306.5587520599365,0
1,1,236.0,227.0,229.0,229.0,311.2144672870636,292.8419905900955,412.99190521240234,304.4815921783447,370.60901641845703,355.2516746520996,354.146873072574,407.13977713333935,93.49814653396606,0,0,0,0,0,0,forward,-0.034664779471174884,-0.18237442070256682,0.11166694297469144,1,254,238,0.5698952674865723,1,None,361,298,308.8040542602539,292.8181743621826,413.58789825439453,304.1221618652344,0
1,1,231.0,224.0,234.0,234.0,315.19081830978394,286.56323969364166,417.137131690979,300.809987783432,371.31248474121094,354.76816177368164,353.21129347148695,406.37548948589125,94.50429677963257,0,0,0,0,0,0,forward,-0.047506441236440565,-0.20230653982836846,0.13933183982422287,1,256,238,0.7637481689453125,1,None,366,292,314.02782821655273,285.64985275268555,418.2753677368164,299.9798126220703,0
1,1,231.0,214.0,242.0,242.0,315.74859380722046,282.913076877594,415.87291717529297,294.4887489080429,371.8120574951172,348.86157989501953,356.6165482370477,402.70892293829667,91.72171950340271,0,0,0,0,0,0,forward,-0.014221311216857388,-0.2142980019459331,0.11741106845931958,1,242,238,0.7461967468261719,0,None,365,287,314.24756240844727,282.21007347106934,416.60103607177734,293.7893314361572,0
1,1,234.0,223.0,233.0,233.0,320.0677180290222,285.58225214481354,416.8979549407959,298.95471453666687,376.0785675048828,353.15134048461914,355.9264434011359,406.55364990234375,93.60787272453308,0,0,0,0,0,0,forward,-0.023001640469169318,-0.2728130666378363,0.1511928531892453,1,254,238,0.6989660859107971,1,None,367,291,318.4353446960449,284.6490898132324,416.86119079589844,297.9345417022705,0
1,1,233.0,220.0,236.0,236.0,315.7737720012665,287.38627552986145,419.05499935150146,300.8814686536789,374.7422790527344,353.8662528991699,358.96007839002107,404.0119713231137,93.98385882377625,0,0,0,0,0,0,forward,-0.07419656714500132,-0.15696876413810268,0.10848944833713166,1,256,238,0.7602867484092712,1,None,367,293,314.90594482421875,287.13998222351074,420.2038269042969,300.2600269317627,0
1,1,230.0,219.0,241.0,240.0,319.73652362823486,286.6643875837326,417.0319962501526,298.30836296081543,377.1959686279297,353.55600357055664,360.9319957933928,404.0909656725432,92.7411437034607,0,0,0,0,0,0,forward,-0.009360405548994647,-0.2628679126408446,0.12748045511243727,1,257,238,0.6724357008934021,1,None,367,291,318.2687454223633,285.78862380981445,417.10545349121094,297.2087001800537,0
1,1,232.0,221.0,234.0,234.0,314.5638644695282,282.8108471632004,417.5943398475647,295.27144253253937,374.2304229736328,352.2627067565918,357.3223425212659,403.3675906532689,93.31841468811035,0,0,0,0,0,0,forward,-0.06058068570165023,-0.20539770844298474,0.1079160588064303,1,250,238,0.6796523928642273,1,None,365,288,311.39173889160156,281.6718120574951,419.7257537841797,294.68096351623535,0
1,1,232.0,219.0,236.0,236.0,318.49080204963684,285.1774460077286,420.67163944244385,297.46849179267883,377.57484436035156,355.859899520874,358.8144051401239,404.4950640828986,92.58376955986023,0,0,0,0,0,0,forward,-0.09276750310752317,-0.21340185115304255,0.11671064267041548,1,261,238,0.7146475911140442,1,bottom_left,370,290,317.27350997924805,284.440372467041,422.85108184814453,296.7058696746826,0
1,1,235.0,213.0,238.0,238.0,319.6812963485718,284.68793392181396,420.69658517837524,294.785880446434,380.3937530517578,350.61241149902344,362.37168261879367,403.0699433778462,91.16747975349426,0,0,0,0,0,0,forward,-0.05048814384268399,-0.2557719745337675,0.10979092132245329,1,248,238,0.6951360106468201,1,None,369,288,317.6815490722656,283.5032501220703,421.48619842529297,293.8501281738281,0
1,1,240.0,221.0,231.0,231.0,321.9836151599884,285.40962517261505,423.71161699295044,295.5236881971359,383.5767364501953,353.4916305541992,366.03437323319287,405.0048185649671,92.91418194770813,0,0,0,0,0,0,forward,-0.0665083462807589,-0.2341499913159066,0.09360574294290981,1,257,238,0.7581905126571655,1,None,372,289,319.7993812561035,284.14548683166504,424.93163299560547,294.30706787109375,0
1,1,236.0,220.0,237.0,237.0,319.6889066696167,283.3942902088165,422.7406930923462,294.95127975940704,381.7655563354492,350.29712677001953,364.5187899940892,402.6507538243344,92.0143187046051,0,0,0,0,0,0,forward,-0.043148798457570116,-0.2151572587639516,0.1023583687335528,1,256,238,0.7614085078239441,1,None,369,288,316.9932060241699,282.26453590393066,422.90252685546875,293.99692153930664,0
1,1,234.0,216.0,241.0,241.0,326.0415709018707,283.807048201561,424.3689703941345,294.9093157052994,386.80946350097656,351.5008735656738,366.6599454377827,403.0409928372032,90.83978533744812,0,0,0,0,0,0,forward,-0.031309970666548774,-0.29489107490864236,0.12733958596768638,1,255,239,0.6801373362541199,1,None,375,288,325.6933479309082,282.91534423828125,425.79112243652344,293.850191116333,0
1,1,240.0,163.0,195.0,195.0,293.963280916214,212.50405490398407,373.0347990989685,208.8766247034073,333.28453063964844,242.83587455749512,333.7202031988847,295.75594048751026,95.93554735183716,0,0,0,0,0,0,forward,0.100200417479025,0.048946170999936894,-0.03921002180677417,0,0,0,0,0,None,334,209,294.5669746398926,211.28364658355713,373.70128631591797,207.65705680847168,0
1,1,239.0,165.0,196.0,196.0,293.5585141181946,212.37032622098923,373.925461769104,209.8369199037552,331.62208557128906,244.00400161743164,333.3521300867984,300.6378710897345,95.90019583702087,0,0,0,0,0,0,forward,0.12270775031434042,0.11006251912584107,-0.04322477621566633,1,222,241,0.5314733386039734,0,top_right,334,210,293.5393714904785,211.476731300354,375.4903335571289,209.00396347045898,0
1,1,238.0,161.0,196.0,196.0,292.9494106769562,212.20612227916718,372.0476484298706,209.8326113820076,331.4224624633789,241.09763145446777,332.3944824620297,297.9874088889674,95.23621797561646,0,0,0,0,0,0,forward,0.1533753219297354,0.05007629821815322,-0.03491878453460838,0,0,0,0,0,None,333,210,294.3366928100586,211.45098781585693,372.1184844970703,208.9742259979248,0
1,1,237.0,165.0,193.0,193.0,293.15295577049255,212.647525370121,372.03855991363525,209.76059943437576,332.6126480102539,243.50555419921875,333.15032457050523,299.06929267080204,96.42132520675659,0,0,0,0,0,0,forward,0.11857905526959779,0.03746137496604251,-0.038577509974678945,1,223,241,0.6769387722015381,0,None,332,210,292.66357421875,211.74016284942627,371.5586166381836,208.7737684249878,0
1,1,241.0,160.0,194.0,194.0,292.9023003578186,206.96608185768127,374.97827768325806,202.1900001168251,333.98509979248047,240.53804397583008,334.4083163612767,294.7902548940558,96.73715829849243,0,0,0,0,0,0,forward,0.05474012183764444,0.07567055322069559,-0.040490995765252974,1,223,241,0.7113224864006042,0,top_right,333,203,292.2444839477539,205.8048391342163,375.20794677734375,200.9284543991089,0
1,1,240.0,162.0,194.0,194.0,293.5852873325348,210.0343206524849,375.03564834594727,207.1719592809677,332.07149505615234,242.7202033996582,332.6048579968904,295.4289782674689,95.4126238822937,0,0,0,0,0,0,forward,0.072900394117381,0.10755543904624401,-0.029372891044164486,1,223,240,0.7512298822402954,0,top_right,334,207,293.5354309082031,209.27359199523926,376.0963821411133,206.45054054260254,0
1,1,241.0,160.0,193.0,193.0,293.04203033447266,209.06719386577606,374.437038898468,205.88211357593536,334.26422119140625,239.6235179901123,333.82878554494755,294.01830121090535,95.82356810569763,0,0,0,0,0,0,forward,0.10084110314460204,0.011709026567781444,-0.030867875307811404,1,223,241,0.6253833770751953,0,None,333,206,293.1306915283203,208.06444358825684,374.775146484375,204.7115421295166,0
1,1,239.0,162.0,195.0,195.0,293.64675402641296,213.75239700078964,375.21310806274414,212.73918986320496,333.54270935058594,245.2672004699707,332.7326081928454,299.30634046855727,95.79821228981018,0,0,0,0,0,0,forward,0.10393370983350321,0.036644167494484486,-0.015178723695090926,1,227,240,0.7213762402534485,0,None,334,212,293.7168998718262,213.10253047943115,375.83201599121094,212.33959293365479,0
1,1,241.0,160.0,195.0,195.0,295.8632493019104,210.6712844967842,377.06681966781616,209.0715578198433,334.5652770996094,247.91204452514648,335.7670814112613,298.78608603226513,95.70606350898743,0,0,0,0,0,0,forward,0.016842701216809107,0.1261100080995058,-0.029485659115475137,1,228,240,0.7051591277122498,0,top_right,336,209,295.6314811706543,209.90957736968994,377.51904296875,208.40993213653564,0
1,1,239.0,169.0,194.0,194.0,292.5438451766968,224.64145123958588,377.8761291503906,223.08706104755402,335.6224060058594,264.3765449523926,337.788210417095,313.79558462845654,95.75052857398987,0,0,0,0,0,0,forward,-0.015031896771960184,0.05486041349203106,-0.035105841086929636,0,0,0,0,0,None,334,223,291.5209541320801,224.01886653900146,378.03014373779297,222.52303791046143,0
1,1,238.0,169.0,203.0,203.0,296.8933844566345,229.86748605966568,381.4788246154785,230.84963768720627,339.7257614135742,275.9684944152832,338.4392437181975,323.72310538040966,93.07199716567993,0,0,0,0,0,0,forward,-0.05292662209252693,-0.004186412534140604,-0.004857946228257269,1,238,239,0.5507058501243591,0,None,339,229,297.08911895751953,229.09648990631104,382.35892486572266,230.0549612045288,0
1,1,240.0,183.0,203.0,203.0,297.61115074157715,243.15432876348495,384.39231157302856,244.04416680335999,340.7564926147461,288.3024787902832,339.5060117621171,335.8711428391306,95.02248764038086,0,0,0,0,0,0,forward,-0.0524101345265562,0.029852269405819913,0.0012339798922943329,1,231,240,0.7162385582923889,0,None,340,243,296.0052261352539,242.54899978637695,385.4935531616211,243.62193489074707,0
1,1,239.0,181.0,207.0,207.0,301.8725657463074,240.0732457637787,383.50109815597534,240.50425618886948,342.97271728515625,291.6438388824463,341.49721346403425,335.0830198589124,94.44500207901001,0,0,0,0,0,0,forward,-0.10817470269935026,0.007620378992641058,-0.0011796357428842182,1,231,240,0.6417298316955566,0,center,342,239,301.33821868896484,239.1122932434082,382.8406677246094,239.6427125930786,0
1,1,250.0,181.0,189.0,189.0,302.46187806129456,237.02318787574768,386.8157124519348,237.18099117279053,343.98345947265625,288.45763206481934,341.8624687194824,331.13163847672314,95.26877403259277,0,0,0,0,0,0,forward,-0.1527580484858173,0.028789809671833557,0.0041204875305695,1,232,240,0.7333990335464478,0,None,344,236,301.58358001708984,236.0154848098755,387.5172424316406,236.09682655334473,0
1,1,249.0,171.0,199.0,199.0,303.63874554634094,229.35469418764114,390.5823349952698,230.66930651664734,347.5575637817383,281.0090732574463,345.54656781648333,323.45180059734145,94.82083916664124,0,0,0,0,0,0,forward,-0.1676517236550335,0.02685835688775494,0.0009229384784070637,1,236,241,0.6669875383377075,0,None,346,229,302.83902740478516,228.44196224212646,389.90794372558594,229.88200664520264,0
1,1,252.0,176.0,193.0,193.0,306.3215100765228,235.04552721977234,391.4213156700134,232.9904741048813,348.95450592041016,281.16479873657227,347.25380546168276,323.03661647595857,95.17850279808044,0,0,0,0,0,0,forward,-0.15105001008719285,0.033387686909507726,-0.012932922480043848,1,236,240,0.6551271080970764,0,center,349,233,305.8800964355469,234.54234981536865,392.3946304321289,232.48873329162598,0
1,1,246.0,163.0,203.0,203.0,305.6832468509674,224.90678429603577,393.23118686676025,226.3444322347641,349.70863342285156,275.4196357727051,346.5150291041324,317.72421937239795,94.40682530403137,0,0,0,0,0,0,forward,-0.16654204301872114,0.0037559906669521,0.007612426262709696,1,235,240,0.7354174852371216,0,None,349,224,304.83264541625977,223.93815422058105,394.1067886352539,225.45803546905518,0
1,1,250.0,172.0,198.0,198.0,308.0043959617615,230.1707911491394,393.2296657562256,231.08540654182434,350.8350372314453,277.4330234527588,348.10334657367906,321.5365836494847,93.72330904006958,0,0,0,0,0,0,forward,-0.10751914308254926,0.0070686930410842315,0.009739442652180665,1,235,240,0.7005825042724609,0,center,350,229,308.0566215515137,229.3452959060669,393.8707046508789,230.272536277771,0
1,1,250.0,168.0,198.0,198.0,306.29106640815735,226.26400351524353,393.1922507286072,226.73941433429718,350.5951690673828,272.9048824310303,349.8048782348633,316.6337946841591,95.58749198913574,0,0,0,0,0,0,forward,-0.13324335056828665,0.04940433186479291,-0.006869121945272614,1,232,240,0.6831114292144775,0,center,348,225,304.4144477844238,225.42148876190186,393.0807418823242,225.9964771270752,0
1,1,253.0,172.0,195.0,195.0,307.8865170478821,229.0865832567215,393.1543278694153,229.05311286449432,349.84474182128906,275.8586311340332,346.5229114733244,319.96395010697216,93.71745586395264,0,0,0,0,0,0,forward,-0.11837049548338593,0.02386004592055521,0.015071489314752882,1,238,240,0.6478226780891418,0,center,350,228,307.4146156311035,228.300518989563,393.6072769165039,228.19081020355225,0
1,1,250.0,163.0,198.0,198.0,309.8923194408417,221.94908648729324,394.2051339149475,224.47229325771332,353.37867736816406,270.81719398498535,349.62285192389237,315.4554899115312,95.4707145690918,0,0,0,0,0,0,forward,-0.1061881219480648,-0.04930816638255946,0.015243259502272743,1,237,240,0.672915518283844,0,None,351,222,309.1983337402344,221.03290843963623,394.4648971557617,223.70463180541992,0
1,1,251.0,168.0,196.0,196.0,309.3989825248718,226.4135044813156,394.27640676498413,226.61050021648407,353.7583541870117,273.50183486938477,351.38528121145146,317.81177420365185,96.6855525970459,0,0,0,0,0,0,forward,-0.11248348595426946,-0.014090821670488666,-0.005574935515666281,0,0,0,0,0,center,351,225,308.9509620666504,225.5509443283081,393.3520050048828,225.63858890533447,0
1,1,246.0,160.0,207.0,207.0,308.9944398403168,221.49951428174973,394.8379850387573,223.2097578048706,352.7733612060547,269.79686737060547,349.93992855674344,314.59016900313526,96.19956612586975,0,0,0,0,0,0,forward,-0.10665170171341268,-0.01105874432493941,0.008116287685048146,1,237,240,0.6851920485496521,0,center,351,221,308.65489959716797,220.66284656524658,395.2576904296875,222.39090156555176,0
1,1,251.0,169.0,193.0,193.0,309.7727930545807,223.64494442939758,396.24913215637207,226.53545826673508,352.06024169921875,271.2502098083496,350.2572983189633,316.19221687316895,96.01662755012512,0,0,0,0,0,0,forward,-0.10945223438761542,0.051148869081026935,0.014196235345584762,1,237,240,0.5351705551147461,0,center,353,224,308.7837791442871,222.4940357208252,397.8794479370117,225.5445728302002,0
1,1,250.0,162.0,203.0,203.0,308.7143540382385,221.69168561697006,395.52982568740845,222.70428746938705,352.9844665527344,265.9515953063965,349.468264328806,314.49953029030246,96.16599678993225,0,0,0,0,0,0,forward,-0.05327320455073719,-0.024862617097680423,0.015185710026029973,1,236,240,0.6966941952705383,0,None,352,221,308.6038360595703,220.9469518661499,396.90006256103516,221.98368072509766,0
1,1,246.0,169.0,201.0,201.0,307.3047995567322,225.58778285980225,393.6389112472534,227.5006315112114,351.09569549560547,271.14749908447266,348.3165178800884,318.57428651106983,93.7471866607666,0,0,0,0,0,0,forward,-0.053130342905719295,-0.015878171349989995,0.012333275263768392,1,231,241,0.5944038033485413,0,None,351,225,307.6980438232422,224.51749420166016,395.3438949584961,226.4021987915039,0
1,1,247.0,166.0,200.0,200.0,308.8307213783264,221.8407279253006,394.2117929458618,223.9855170249939,352.1858215332031,266.41459465026855,349.1938510694002,313.16705854315506,94.89432573318481,0,0,0,0,0,0,forward,-0.057318619880850984,-0.011737101665243352,0.014309738077339375,1,235,240,0.6946433186531067,0,None,351,221,308.7298469543457,220.86784172058105,394.8323287963867,223.11007976531982,0
1,1,245.0,167.0,206.0,206.0,308.2126832008362,223.9176481962204,393.92470598220825,224.71860855817795,351.20849609375,267.7733516693115,348.4389646429765,314.51764207137256,95.5166220664978,0,0,0,0,0,0,forward,-0.05142822646555241,-0.0070751829708874175,0.008212583811323506,1,237,240,0.531777560710907,0,None,351,223,307.509578704834,222.84169578552246,394.50389099121094,223.61854076385498,0
1,1,246.0,163.0,205.0,205.0,309.193434715271,220.0208768248558,393.9272713661194,220.9562274813652,353.10516357421875,264.4688415527344,350.3435506318745,311.13708445900363,94.72844004631042,0,0,0,0,0,0,forward,-0.06710019673633895,-0.03050717204489373,0.005284102846474539,1,232,240,0.6991931796073914,0,None,351,219,308.8491325378418,219.4008150100708,394.42481994628906,220.31807327270508,0
1,1,248.0,169.0,198.0,198.0,309.0208089351654,222.55231887102127,393.4608554840088,225.32029956579208,352.4334716796875,266.89653396606445,347.84164830258015,319.4097368340743,94.22666430473328,0,0,0,0,0,0,forward,0.0015163830408842199,-0.09481581339539782,0.031351596423482744,1,235,240,0.5741894841194153,0,top_left,351,223,308.2534294128418,221.6779661178589,394.09783935546875,224.5909938812256,0
1,1,249.0,165.0,198.0,198.0,307.87192583084106,219.12435293197632,393.98372650146484,220.36474853754044,352.3175811767578,261.639347076416,350.00303569592927,315.28675280119245,95.78164219856262,0,0,0,0,0,0,forward,0.013288094466794121,-0.037922111763330664,0.0029298249338624723,1,236,240,0.5515555739402771,0,None,351,218,307.2344093322754,218.08330535888672,394.97863006591797,219.3841152191162,0
1,1,249.0,171.0,196.0,196.0,309.8970639705658,226.8962886929512,392.12552070617676,228.73616874217987,352.24124908447266,262.9994487762451,346.3605840582597,317.63597337823165,94.4028377532959,0,0,0,0,0,0,forward,0.09519927830383212,-0.04688228507145587,0.038785894215872564,1,231,240,0.6979360580444336,0,None,351,227,310.67373275756836,226.4988498687744,393.1813735961914,228.25427341461182,0
1,1,247.0,171.0,196.0,196.0,305.47056555747986,220.61087429523468,391.8336820602417,221.00742906332016,351.0935592651367,258.8317680358887,346.7087283887361,315.08746598896226,94.7064220905304,0,0,0,0,0,0,forward,0.06081794194290685,-0.06878034469652404,0.021533983544069303,1,231,240,0.7512938976287842,0,top_left,349,220,306.1053237915039,219.95172214508057,393.1656036376953,220.2562608718872,0
1,1,245.0,172.0,198.0,198.0,307.78244614601135,223.625690639019,391.33826971054077,223.83141160011292,350.9614562988281,263.65330696105957,345.45842421682255,315.58123488175244,93.88010501861572,0,0,0,0,0,0,forward,0.007028788487481573,-0.10880071279745425,0.02411021758150429,1,234,240,0.624891459941864,0,top_left,349,222,307.85686111450195,222.90127658843994,391.91271209716797,223.09749126434326,0
1,1,243.0,165.0,204.0,204.0,308.59559774398804,217.47268170118332,393.4390425682068,218.7866324186325,352.16270446777344,258.5353660583496,347.10555327566044,310.56029018602874,92.63989329338074,0,0,0,0,0,0,forward,0.00902966073167023,-0.07739919744412246,0.037908486563401976,1,231,239,0.6928421258926392,0,None,351,217,308.7001075744629,216.6674280166626,394.0046615600586,218.0443639755249,0
1,1,246.0,168.0,198.0,198.0,308.73481273651123,220.39999812841415,393.49414348602295,221.34217590093613,352.0355224609375,259.93852615356445,348.83417330290143,312.0474228106047,95.89205384254456,0,0,0,0,0,0,forward,0.025620847376570898,-0.031854588657264274,0.017238946015232043,1,230,240,0.7308234572410583,0,None,351,220,308.4997100830078,219.59184551239014,394.1490173339844,220.4130506515503,0
1,1,244.0,165.0,201.0,201.0,310.930894613266,214.52928006649017,391.67152404785156,216.51895701885223,352.1002960205078,254.93825912475586,347.6238792820981,308.94265877573116,93.7734067440033,0,0,0,0,0,0,forward,0.03939572126124813,-0.08102823583101723,0.03468453261397632,1,230,240,0.6852694153785706,0,top_left,352,214,311.18596267700195,213.8407859802246,393.14986419677734,215.7295446395874,0
1,1,246.0,172.0,197.0,197.0,307.6114273071289,221.45929008722305,393.09062480926514,222.09463208913803,352.8404235839844,259.94773864746094,346.9154699225175,315.7081468481767,95.30090689659119,0,0,0,0,0,0,forward,0.04981330083249948,-0.11116787357367884,0.031075589766668753,1,229,239,0.7353219985961914,0,top_left,351,221,307.8301239013672,220.80025005340576,394.21446990966797,221.28196334838867,0
1,1,241.0,163.0,208.0,208.0,307.7800500392914,216.53222680091858,393.2703375816345,218.85295540094376,352.11952209472656,256.19298934936523,347.71441610235917,310.7217271704423,93.16758513450623,0,0,0,0,0,0,forward,0.045616039279712854,-0.06775824115805842,0.032152574187909976,1,230,240,0.7703012228012085,0,top_left,350,216,307.319393157959,215.62267971038818,393.37220764160156,218.0096311569214,0
1,1,249.0,169.0,197.0,197.0,310.54118156433105,218.2774579524994,393.4705185890198,220.241838991642,353.27186584472656,255.76051712036133,348.41075997603565,313.00250304372685,93.08330416679382,0,0,0,0,0,0,forward,0.09231260540832267,-0.05305655560942971,0.03225963928086001,1,236,239,0.5836107134819031,0,None,352,218,309.8107109069824,217.81670951843262,394.38287353515625,219.66912460327148,0
1,1,246.0,163.0,202.0,202.0,310.5478084087372,215.47479897737503,395.6520366668701,216.61686837673187,356.5391540527344,254.41131591796875,351.84580652337326,310.19115498191434,96.19144797325134,0,0,0,0,0,0,forward,0.05668099952966641,-0.0994143172422595,0.021531012985884525,1,233,240,0.7360833883285522,0,top_left,353,215,310.51309967041016,215.05200576782227,396.4173126220703,216.0263557434082,0
1,1,247.0,163.0,203.0,203.0,314.8988616466522,217.274389564991,397.97406911849976,220.41947454214096,358.360595703125,256.6780757904053,353.6348794635974,311.58752090052553,95.65820097923279,0,0,0,0,0,0,forward,0.06004651802342184,-0.07881116645084457,0.036914255515272484,1,230,241,0.6268598437309265,0,top_left,356,218,314.9891128540039,216.8992681503296,398.4026565551758,219.94628620147705,0
1,1,247.0,162.0,204.0,204.0,316.58671855926514,213.23161840438843,399.6515655517578,217.31660395860672,360.9656524658203,254.20011520385742,353.3660607588919,307.2587013244629,94.97255682945251,0,0,0,0,0,0,forward,0.023986768664202438,-0.12952189228773398,0.05781068634905366,1,233,240,0.5527079105377197,0,top_left,357,214,315.58023834228516,212.65287494659424,399.841064453125,216.62129402160645,0
